cad_id,responding_units,priority,dispatch_precinct,Dispatch_Longitude,dispatch_latitude,CAD_Event_Original_Time_Queued,first_dispatch_delay,first_response_time,min_dispatch_delay,dispatch_neighborhood
2024000002521,3,1,SOUTH,-122.29101029,47.57075993,"2024-01-03 15:49:10",50,916,50,"MOUNT BAKER"
2024000002522,1,2,SOUTH,-122.30347034,47.55670813,"2024-01-03 15:50:18",19,19,19,"MID BEACON HILL"
2024000002524,4,1,SOUTHWEST,-122.39270801,47.53065739,"2024-01-03 15:53:21",137,600,137,"FAUNTLEROY SW"
2024000002525,3,2,WEST,-122.34047368,47.61449557,"2024-01-03 15:53:22",18,202,18,SLU/CASCADE
2024000002526,1,3,SOUTHWEST,-122.36093796,47.53914741,"2024-01-03 15:53:51",1305,2169,1305,"HIGHLAND PARK"
2024000002529,1,2,NORTH,-122.33969212,47.69688252,"2024-01-03 15:56:11",566,566,566,NORTHGATE
2024000002534,1,3,NORTH,-122.31506125,47.70353964,"2024-01-03 16:01:08",19612,19814,19612,NORTHGATE
2024000002536,1,3,NORTH,-122.36739736,47.66569312,"2024-01-03 16:02:56",2501,2501,2501,"BALLARD SOUTH"
2024000002537,2,1,SOUTHWEST,-122.37419574,47.5640756,"2024-01-03 16:05:09",63,NULL,63,"ALASKA JUNCTION"
2024000002542,1,2,SOUTH,-122.29783643,47.57793795,"2024-01-03 16:14:40",3128,3183,3128,"NORTH BEACON HILL"
2024000002543,1,3,WEST,-122.3428796,47.60981273,"2024-01-03 16:16:40",52,NULL,52,"DOWNTOWN COMMERCIAL"
2024000002544,1,5,WEST,-122.33107018,47.62196996,"2024-01-03 16:17:47",24880,24880,24880,SLU/CASCADE
2024000002545,1,3,SOUTHWEST,-122.37419574,47.5640756,"2024-01-03 16:18:15",263,2269,263,"NORTH DELRIDGE"
2024000002546,1,1,WEST,-122.36062399,47.6251978,"2024-01-03 16:18:19",67,NULL,67,"QUEEN ANNE"
2024000002549,1,2,SOUTH,-122.26715073,47.54337724,"2024-01-03 16:20:12",403,683,403,"LAKEWOOD/SEWARD PARK"
2024000002550,1,3,WEST,-122.36258686,47.62460517,"2024-01-03 16:20:43",13806,14103,13806,"QUEEN ANNE"
2024000002551,1,2,NORTH,-122.29070379,47.69056458,"2024-01-03 16:23:22",26048,NULL,26048,SANDPOINT
2024000002553,1,3,WEST,-122.3298416,47.60441291,"2024-01-03 16:25:28",2673,2717,2673,"DOWNTOWN COMMERCIAL"
2024000002554,3,2,SOUTHWEST,-122.38145812,47.56210653,"2024-01-03 16:25:51",97,783,97,"ALASKA JUNCTION"
2024000002555,1,2,NORTH,-122.29476086,47.66124551,"2024-01-03 16:27:59",16071,16558,16071,ROOSEVELT/RAVENNA
2024000002561,2,2,EAST,-122.31941443,47.60570516,"2024-01-03 16:33:25",85,694,85,"FIRST HILL"
2024000002566,1,1,EAST,-122.31492577,47.60218643,"2024-01-03 16:39:21",80,305,80,"FIRST HILL"
2024000002568,1,1,WEST,-122.33552712,47.6174338,"2024-01-03 16:40:49",18,473,18,SLU/CASCADE
2024000002569,1,3,WEST,-122.33537313,47.61213646,"2024-01-03 16:41:05",1869,2283,1869,"DOWNTOWN COMMERCIAL"
2024000002570,3,1,WEST,-122.33634152,47.60312963,"2024-01-03 16:41:41",111,239,111,"DOWNTOWN COMMERCIAL"
2024000002571,1,3,WEST,-122.33526051,47.6036254,"2024-01-03 16:44:25",602,989,602,"DOWNTOWN COMMERCIAL"
2024000002577,3,2,SOUTHWEST,-122.38545658,47.56197325,"2024-01-03 16:50:25",38,507,38,"ALASKA JUNCTION"
2024000002578,1,1,EAST,-122.30031563,47.6307654,"2024-01-03 16:50:31",94,727,94,"MILLER PARK"
2024000002582,1,5,SOUTH,-122.28445505,47.55865323,"2024-01-03 16:55:35",21168,21168,21168,"COLUMBIA CITY"
2024000002583,3,1,SOUTH,-122.29915873,47.57967225,"2024-01-03 16:55:35",85,NULL,85,"NORTH BEACON HILL"
2024000002587,1,3,SOUTHWEST,-122.31624614,47.52644472,"2024-01-03 17:02:02",738,1719,738,"SOUTH PARK"
2024000002588,2,3,NORTH,-122.33809037,47.7123018,"2024-01-03 17:04:25",648,1524,648,NORTHGATE
2024000002589,3,2,SOUTHWEST,-122.38680399,47.56021562,"2024-01-03 17:04:54",17,101,17,"ALASKA JUNCTION"
2024000002590,2,2,NORTH,-122.32060318,47.71039668,"2024-01-03 17:08:38",1890,2095,1890,NORTHGATE
2024000002592,2,1,WEST,-122.33279903,47.62722135,"2024-01-03 17:11:50",34,184,34,SLU/CASCADE
2024000002593,3,1,NORTH,-122.34228021,47.72321072,"2024-01-03 17:12:31",31,512,31,NORTHGATE
2024000002594,3,1,WEST,-122.40158135,47.65889429,"2024-01-03 17:15:23",56,NULL,56,MAGNOLIA
2024000002595,1,2,NORTH,-122.32060318,47.71039668,"2024-01-03 17:15:59",1102,1102,1102,NORTHGATE
2024000002597,1,1,EAST,-122.32239865,47.60801798,"2024-01-03 17:16:20",208,903,208,"FIRST HILL"
2024000002599,1,2,WEST,-122.33511981,47.61018167,"2024-01-03 17:17:43",3303,3605,3303,"DOWNTOWN COMMERCIAL"
2024000002600,5,1,NORTH,-122.30408489,47.6993705,"2024-01-03 17:17:46",43,410,43,LAKECITY
2024000002601,1,5,NORTH,-122.29547845,47.72289977,"2024-01-03 17:18:42",21303,21303,21303,LAKECITY
2024000002602,1,2,NORTH,-122.37275567,47.69425312,"2024-01-03 17:20:25",249,846,249,"BALLARD NORTH"
2024000002603,1,2,EAST,-122.31355872,47.62841025,"2024-01-03 17:22:15",30149,30149,30149,"CAPITOL HILL"
2024000002604,1,2,NORTH,-122.31500345,47.67580944,"2024-01-03 17:22:30",11113,11123,11113,ROOSEVELT/RAVENNA
2024000002607,1,3,NORTH,-122.37275328,47.69243963,"2024-01-03 17:25:36",863,863,863,"BALLARD NORTH"
2024000002616,2,3,SOUTHWEST,-122.38685641,47.55841117,"2024-01-03 17:33:32",347,2500,347,"ALASKA JUNCTION"
2024000002617,1,5,NORTH,-122.36967988,47.6694363,"2024-01-03 17:34:01",18772,18772,18772,"BALLARD SOUTH"
2024000002619,1,3,SOUTH,-122.29375105,47.53891249,"2024-01-03 17:36:29",465,NULL,465,"SOUTH BEACON HILL"
2024000002620,1,5,WEST,-122.35919784,47.63181858,"2024-01-03 17:38:16",20200,20200,20200,"QUEEN ANNE"
2024000002622,1,3,NORTH,-122.32622318,47.65832649,"2024-01-03 17:40:37",87,677,87,WALLINGFORD
2024000002624,1,2,NORTH,-122.32461516,47.7086028,"2024-01-03 17:41:57",10128,13448,10128,NORTHGATE
2024000002625,2,1,WEST,-122.32635237,47.60129045,"2024-01-03 17:42:17",51,995,51,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002627,2,3,SOUTHWEST,-122.39103765,47.51914585,"2024-01-03 17:44:38",1550,2159,1550,"FAUNTLEROY SW"
2024000002630,4,1,SOUTH,-122.32386725,47.53943366,"2024-01-03 17:52:15",146,530,146,GEORGETOWN
2024000002631,7,1,NORTH,-122.32773239,47.66499993,"2024-01-03 17:52:34",21,389,21,WALLINGFORD
2024000002634,1,3,SOUTHWEST,-122.37663672,47.52828519,"2024-01-03 17:57:09",34,342,34,"FAUNTLEROY SW"
2024000002638,3,1,SOUTH,-122.26998203,47.52473905,"2024-01-03 18:06:06",172,736,172,"RAINIER BEACH"
2024000002640,4,2,SOUTH,-122.32837535,47.5716751,"2024-01-03 18:13:29",132,346,132,SODO
2024000002642,1,2,SOUTHWEST,-122.38225047,47.51003592,"2024-01-03 18:15:39",100,NULL,100,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000002643,1,3,EAST,-122.30276436,47.60563158,"2024-01-03 18:17:18",310,310,310,"CENTRAL AREA/SQUIRE PARK"
2024000002645,2,1,SOUTH,-122.30166388,47.58295413,"2024-01-03 18:20:30",28,804,28,"NORTH BEACON HILL"
2024000002647,1,2,NORTH,-122.29070379,47.69056458,"2024-01-03 18:24:23",19153,NULL,19153,SANDPOINT
2024000002648,3,1,WEST,-122.34651296,47.61337517,"2024-01-03 18:24:28",17,150,17,BELLTOWN
2024000002651,4,1,NORTH,-122.30022244,47.68304753,"2024-01-03 18:31:34",37,168,37,ROOSEVELT/RAVENNA
2024000002652,3,2,SOUTH,-122.27983934,47.52128715,"2024-01-03 18:31:48",38919,42513,38919,"SOUTH BEACON HILL"
2024000002654,2,3,SOUTHWEST,-122.38720622,47.54567982,"2024-01-03 18:33:52",76,853,76,MORGAN
2024000002655,1,3,NORTH,-122.39013931,47.67310688,"2024-01-03 18:34:41",30280,NULL,30280,"BALLARD SOUTH"
2024000002656,1,2,WEST,-122.37712895,47.64846992,"2024-01-03 18:34:46",4159,5624,4159,MAGNOLIA
2024000002657,1,3,NORTH,-122.33452433,47.70233163,"2024-01-03 18:35:55",5768,7323,5768,NORTHGATE
2024000002659,2,3,EAST,-122.327361,47.60840867,"2024-01-03 18:38:41",4725,5204,4725,"FIRST HILL"
2024000002660,3,2,WEST,-122.3458631,47.61299082,"2024-01-03 18:38:41",128,NULL,128,BELLTOWN
2024000002662,1,3,WEST,-122.33593685,47.6007371,"2024-01-03 18:45:28",10763,10845,10763,"PIONEER SQUARE"
2024000002668,3,1,NORTH,-122.3200531,47.6758521,"2024-01-03 18:56:39",58,279,58,ROOSEVELT/RAVENNA
2024000002669,1,3,SOUTH,-122.32052693,47.54258858,"2024-01-03 18:57:58",2854,5872,2854,GEORGETOWN
2024000002671,2,2,WEST,-122.31843072,47.59918657,"2024-01-03 18:58:14",2349,6595,2349,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002672,4,1,SOUTH,-122.26388786,47.52764247,"2024-01-03 18:59:52",94,625,94,"RAINIER BEACH"
2024000002676,1,2,NORTH,-122.37546005,47.68872886,"2024-01-03 19:01:55",3670,4507,3670,"BALLARD NORTH"
2024000002683,2,2,WEST,-122.33279894,47.61183846,"2024-01-03 19:07:56",69,220,69,"DOWNTOWN COMMERCIAL"
2024000002688,1,3,WEST,-122.32766699,47.59919493,"2024-01-03 19:19:40",32,NULL,32,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002690,2,1,SOUTHWEST,-122.37506976,47.54563407,"2024-01-03 19:25:33",81,NULL,81,"HIGH POINT"
2024000002692,1,2,NORTH,-122.37006178,47.6752701,"2024-01-03 19:27:37",1748,2905,1748,"BALLARD SOUTH"
2024000002694,1,3,NORTH,-122.36332585,47.68693779,"2024-01-03 19:35:15",33480,35080,33480,GREENWOOD
2024000002696,1,3,WEST,-122.35671454,47.62392989,"2024-01-03 19:36:54",43,NULL,43,"QUEEN ANNE"
2024000002698,6,1,WEST,-122.32244652,47.59876685,"2024-01-03 19:39:43",60,151,60,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002702,1,2,EAST,-122.3169006,47.61818452,"2024-01-03 19:45:13",18045,18103,18045,"CAPITOL HILL"
2024000002703,1,1,WEST,-122.32570786,47.59919176,"2024-01-03 19:46:27",64,214,64,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002706,1,1,SOUTH,-122.3396675,47.57132833,"2024-01-03 19:48:01",41,222,41,SODO
2024000002708,3,1,EAST,-122.29091096,47.60085716,"2024-01-03 19:50:45",30,163,30,MADRONA/LESCHI
2024000002709,4,2,EAST,-122.32144565,47.61407093,"2024-01-03 19:51:26",1234,1603,1234,"CAPITOL HILL"
2024000002714,2,3,SOUTHWEST,-122.37266561,47.52195472,"2024-01-03 19:58:25",78,3589,78,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000002715,3,2,SOUTHWEST,-122.36731199,47.52102758,"2024-01-03 19:59:45",35,816,35,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000002716,2,2,NORTH,-122.31087648,47.67669172,"2024-01-03 20:01:27",22102,22292,22102,ROOSEVELT/RAVENNA
2024000002717,1,3,WEST,-122.3348257,47.60004523,"2024-01-03 20:04:15",128,NULL,128,"PIONEER SQUARE"
2024000002720,1,3,SOUTHWEST,-122.34017961,47.51852915,"2024-01-03 20:09:22",786,786,786,"HIGHLAND PARK"
2024000002721,3,1,WEST,-122.31843565,47.59750452,"2024-01-03 20:09:58",61,324,61,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002724,1,2,NORTH,-122.30546891,47.67577759,"2024-01-03 20:16:31",8386,NULL,8386,ROOSEVELT/RAVENNA
2024000002726,3,1,WEST,-122.33810581,47.60342097,"2024-01-03 20:18:13",98,449,98,"DOWNTOWN COMMERCIAL"
2024000002728,5,2,WEST,-122.33112414,47.60171757,"2024-01-03 20:21:52",153,530,153,"PIONEER SQUARE"
2024000002732,1,2,NORTH,-122.37621509,47.66827912,"2024-01-03 20:25:49",22389,23062,22389,"BALLARD SOUTH"
2024000002733,1,2,EAST,-122.31218662,47.60920827,"2024-01-03 20:26:33",1652,3129,1652,"CENTRAL AREA/SQUIRE PARK"
2024000002734,2,3,SOUTHWEST,-122.3781124,47.5610758,"2024-01-03 20:29:17",1083,2123,1083,"ALASKA JUNCTION"
2024000002735,1,2,WEST,-122.3458631,47.61299082,"2024-01-03 20:29:30",94,498,94,BELLTOWN
2024000002736,1,2,EAST,-122.31990664,47.6231255,"2024-01-03 20:30:28",823,1146,823,"CAPITOL HILL"
2024000002742,3,1,NORTH,-122.29722233,47.66124046,"2024-01-03 20:33:05",40,518,40,ROOSEVELT/RAVENNA
2024000002743,2,2,WEST,-122.3567563,47.61860706,"2024-01-03 20:38:05",49,397,49,"QUEEN ANNE"
2024000002745,1,2,SOUTHWEST,-122.36452635,47.52468361,"2024-01-03 20:39:26",1700,1713,1700,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000002746,3,1,NORTH,-122.34469413,47.70505121,"2024-01-03 20:40:15",48,78,48,BITTERLAKE
2024000002747,1,2,SOUTH,-122.28006028,47.53705079,"2024-01-03 20:42:18",17149,17556,17149,BRIGHTON/DUNLAP
2024000002754,1,3,WEST,-122.32766699,47.59919493,"2024-01-03 20:48:43",344,NULL,344,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002756,1,1,NORTH,-122.38105991,47.67973886,"2024-01-03 20:51:48",80,3669,80,"BALLARD NORTH"
2024000002758,2,2,NORTH,-122.32060318,47.71039668,"2024-01-03 20:52:33",519,788,519,NORTHGATE
2024000002759,1,3,SOUTH,-122.31221115,47.57929089,"2024-01-03 20:53:12",1272,1272,1272,"NORTH BEACON HILL"
2024000002760,1,3,EAST,-122.32353443,47.62092589,"2024-01-03 20:56:05",4993,5299,4993,"CAPITOL HILL"
2024000002761,1,2,SOUTH,-122.26188558,47.51176332,"2024-01-03 20:59:44",17135,17843,17135,"RAINIER VIEW"
2024000002762,1,2,NORTH,-122.32072786,47.661319,"2024-01-03 21:00:10",253,1252,253,UNIVERSITY
2024000002765,3,2,WEST,-122.41197875,47.64589055,"2024-01-03 21:04:43",27,NULL,27,MAGNOLIA
2024000002766,2,2,NORTH,-122.36069853,47.69694854,"2024-01-03 21:06:20",181,1309,181,GREENWOOD
2024000002767,1,1,NORTH,-122.37218355,47.66147103,"2024-01-03 21:07:38",189,1237,189,"BALLARD SOUTH"
2024000002770,2,2,SOUTHWEST,-122.39167139,47.59197995,"2024-01-03 21:15:12",1073,1838,1073,ALKI
2024000002771,1,3,EAST,-122.32409686,47.60484128,"2024-01-03 21:17:18",59,NULL,59,"FIRST HILL"
2024000002774,1,2,EAST,-122.31677967,47.60981081,"2024-01-03 21:20:59",11297,11424,11297,"FIRST HILL"
2024000002776,1,2,NORTH,-122.35530194,47.69059512,"2024-01-03 21:22:57",834,834,834,GREENWOOD
2024000002778,11,1,EAST,-122.30269421,47.61354826,"2024-01-03 21:24:50",62,158,62,"CENTRAL AREA/SQUIRE PARK"
2024000002782,1,2,EAST,-122.32078037,47.61407567,"2024-01-03 21:29:24",11121,11179,11121,"CAPITOL HILL"
2024000002787,2,3,WEST,-122.35491948,47.6150535,"2024-01-03 21:36:51",1454,4070,1454,"QUEEN ANNE"
2024000002788,2,1,NORTH,-122.34470642,47.70579857,"2024-01-03 21:39:04",115,953,115,BITTERLAKE
2024000002789,2,1,WEST,-122.35558277,47.63871779,"2024-01-03 21:41:19",28,521,28,"QUEEN ANNE"
2024000002791,2,2,SOUTHWEST,-122.38654575,47.58119535,"2024-01-03 21:44:02",108,323,108,"NORTH ADMIRAL"
2024000002793,3,3,EAST,-122.3234085,47.61465057,"2024-01-03 21:45:56",68,406,68,"CAPITOL HILL"
2024000002795,1,3,SOUTHWEST,-122.38680399,47.56021562,"2024-01-03 21:47:03",93,767,93,"ALASKA JUNCTION"
2024000002798,2,1,SOUTH,-122.2644964,47.52240866,"2024-01-03 22:03:08",34,520,34,"RAINIER BEACH"
2024000002803,1,2,NORTH,-122.39430337,47.67224581,"2024-01-03 22:10:54",16940,NULL,16940,"BALLARD SOUTH"
2024000002805,1,2,EAST,-122.31711381,47.60922844,"2024-01-03 22:22:30",22397,22566,22397,"FIRST HILL"
2024000002808,4,1,EAST,-122.30007857,47.61647331,"2024-01-03 22:25:35",70,306,70,"CENTRAL AREA/SQUIRE PARK"
2024000002811,8,1,NORTH,-122.35530043,47.68255377,"2024-01-03 22:28:43",60,366,60,"PHINNEY RIDGE"
2024000002812,3,2,WEST,-122.40368453,47.63954741,"2024-01-03 22:29:22",46,1256,46,MAGNOLIA
2024000002817,1,3,WEST,-122.33385742,47.59920434,"2024-01-03 22:33:37",145,NULL,145,"PIONEER SQUARE"
2024000002819,1,3,WEST,-122.33634152,47.60312963,"2024-01-03 22:38:27",3609,3789,3609,"DOWNTOWN COMMERCIAL"
2024000002821,2,1,WEST,-122.31722736,47.59791859,"2024-01-03 22:40:01",22,856,22,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000002822,1,2,NORTH,-122.37485689,47.6629319,"2024-01-03 22:41:02",15967,16128,15967,"BALLARD SOUTH"
2024000002824,1,2,EAST,-122.32086369,47.61932364,"2024-01-03 22:42:01",64,150,64,"CAPITOL HILL"
2024000002830,1,2,EAST,-122.31678167,47.60310003,"2024-01-03 22:50:29",17323,NULL,17323,"FIRST HILL"
2024000002833,1,2,EAST,-122.3208729,47.61990775,"2024-01-03 23:00:48",6015,6015,6015,"CAPITOL HILL"
2024000002835,1,2,WEST,-122.35670368,47.62571435,"2024-01-03 23:01:47",438,763,438,"QUEEN ANNE"
2024000002836,2,1,NORTH,-122.3077735,47.68214957,"2024-01-03 23:03:35",21,797,21,ROOSEVELT/RAVENNA
2024000002843,2,2,SOUTHWEST,-122.37663628,47.52610025,"2024-01-03 23:13:45",1009,1220,1009,"FAUNTLEROY SW"
2024000002849,1,2,EAST,-122.32058173,47.65247742,"2024-01-03 23:25:39",8927,NULL,8927,"MONTLAKE/PORTAGE BAY"
2024000002850,3,2,NORTH,-122.29722233,47.66124046,"2024-01-03 23:26:37",2724,3523,2724,ROOSEVELT/RAVENNA
2024000002851,2,1,SOUTH,-122.30444871,47.57192293,"2024-01-03 23:33:10",268,594,268,"NORTH BEACON HILL"
2024000002857,2,1,NORTH,-122.26537406,47.67211021,"2024-01-03 23:41:30",54,NULL,54,SANDPOINT
2024000002859,1,4,NORTH,-122.35800096,47.69243375,"2024-01-03 23:45:00",12642,12898,12642,GREENWOOD
2024000002864,4,1,NORTH,-122.29705861,47.71928833,"2024-01-03 23:53:04",28,375,28,LAKECITY
2024000002869,1,2,SOUTH,-122.2862688,47.55048667,"2024-01-04 00:04:45",1788,1880,1788,"HILLMAN CITY"
2024000002877,1,3,WEST,-122.33114608,47.60583917,"2024-01-04 00:12:44",155,155,155,"DOWNTOWN COMMERCIAL"
2024000002880,2,2,NORTH,-122.32308177,47.67853653,"2024-01-04 00:15:24",730,1391,730,ROOSEVELT/RAVENNA
2024000002882,3,2,EAST,-122.32086369,47.61932364,"2024-01-04 00:16:42",1021,1283,1021,"CAPITOL HILL"
2024000002884,1,3,WEST,-122.34370299,47.61288656,"2024-01-04 00:21:20",56,56,56,BELLTOWN
2024000002885,4,1,NORTH,-122.34499683,47.72503555,"2024-01-04 00:22:55",26,479,26,BITTERLAKE
2024000002888,2,1,NORTH,-122.34777183,47.73167697,"2024-01-04 00:30:46",123,NULL,123,BITTERLAKE
2024000002889,3,1,SOUTH,-122.28878246,47.5424859,"2024-01-04 00:35:48",71,428,71,"MID BEACON HILL"
2024000002898,2,2,NORTH,-122.31803538,47.67333797,"2024-01-04 01:00:53",819,1642,819,ROOSEVELT/RAVENNA
2024000002899,1,3,SOUTHWEST,-122.33711134,47.53981266,"2024-01-04 01:09:03",625,748,625,"SOUTH PARK"
2024000002901,1,3,WEST,-122.41296038,47.65201123,"2024-01-04 01:18:12",7469,9300,7469,MAGNOLIA
2024000002904,2,1,NORTH,-122.3448961,47.71717447,"2024-01-04 01:23:44",18,210,18,NORTHGATE
2024000002908,1,3,NORTH,-122.32085016,47.65670624,"2024-01-04 01:30:21",7005,7114,7005,UNIVERSITY
2024000002914,1,2,NORTH,-122.29731313,47.6633435,"2024-01-04 01:49:26",7167,NULL,7167,ROOSEVELT/RAVENNA
2024000002917,10,1,EAST,-122.32086369,47.61932364,"2024-01-04 01:58:06",36,174,36,"CAPITOL HILL"
2024000002918,2,2,WEST,-122.33844952,47.60878866,"2024-01-04 01:59:06",73,415,73,"DOWNTOWN COMMERCIAL"
2024000002921,1,2,WEST,-122.33481777,47.61236845,"2024-01-04 02:02:13",9334,9334,9334,"DOWNTOWN COMMERCIAL"
2024000002923,2,2,SOUTHWEST,-122.38745446,47.56112224,"2024-01-04 02:06:26",151,483,151,"ALASKA JUNCTION"
2024000002926,2,1,SOUTHWEST,-122.3750917,47.56738098,"2024-01-04 02:21:49",39,285,39,"ALASKA JUNCTION"
2024000002929,1,3,WEST,-122.33112414,47.60171757,"2024-01-04 02:35:08",25920,26376,25920,"PIONEER SQUARE"
2024000002930,1,2,WEST,-122.33234509,47.62081538,"2024-01-04 02:37:54",95,772,95,SLU/CASCADE
2024000002938,1,3,EAST,-122.3261531,47.60792749,"2024-01-04 03:03:45",5082,5380,5082,"FIRST HILL"
2024000002941,2,3,WEST,-122.34414364,47.61432035,"2024-01-04 03:08:41",1178,1286,1178,BELLTOWN
2024000002945,1,2,SOUTH,-122.25590033,47.50895289,"2024-01-04 03:42:02",2973,3576,2973,"RAINIER VIEW"
2024000002947,1,1,SOUTH,-122.29299825,47.58173933,"2024-01-04 03:52:29",36,645,36,"MOUNT BAKER"
2024000002949,4,2,SOUTH,-122.29755738,47.57507915,"2024-01-04 03:57:37",4433,7988,4433,"CLAREMONT/RAINIER VISTA"
2024000002950,14,1,WEST,-122.35464352,47.61817853,"2024-01-04 03:59:18",35,198,35,BELLTOWN
2024000002953,2,2,NORTH,-122.3647318,47.66791271,"2024-01-04 04:05:13",2186,2587,2186,"BALLARD SOUTH"
2024000002956,2,1,WEST,-122.3312087,47.617225,"2024-01-04 04:13:25",113,725,113,SLU/CASCADE
2024000002959,1,3,EAST,-122.32638199,47.60733885,"2024-01-04 04:16:18",5731,6136,5731,"FIRST HILL"
2024000002961,1,2,WEST,-122.34608321,47.6137075,"2024-01-04 04:18:12",2437,2783,2437,BELLTOWN
2024000002963,3,1,NORTH,-122.34216157,47.71449832,"2024-01-04 04:20:57",19,739,19,NORTHGATE
2024000002965,1,1,NORTH,-122.26364694,47.68074482,"2024-01-04 04:22:52",305,1512,305,SANDPOINT
2024000002966,2,2,NORTH,-122.3762212,47.66366371,"2024-01-04 04:24:48",662,1728,662,"BALLARD SOUTH"
2024000002968,1,3,WEST,-122.33622933,47.60971758,"2024-01-04 04:27:20",2319,NULL,2319,"DOWNTOWN COMMERCIAL"
2024000002969,3,2,SOUTH,-122.28346158,47.53888305,"2024-01-04 04:27:59",1053,1082,1053,"NEW HOLLY"
2024000002970,4,1,NORTH,-122.34596605,47.69871766,"2024-01-04 04:28:20",57,215,57,GREENWOOD
2024000002971,2,2,NORTH,-122.34494683,47.720482,"2024-01-04 04:32:07",281,380,281,BITTERLAKE
2024000002973,1,3,WEST,-122.34894107,47.63997397,"2024-01-04 04:36:28",205,10157,205,"QUEEN ANNE"
2024000002974,1,2,WEST,-122.33648397,47.61167201,"2024-01-04 04:37:18",515,539,515,"DOWNTOWN COMMERCIAL"
2024000002975,3,2,SOUTH,-122.28626452,47.54889698,"2024-01-04 04:39:38",17,456,17,"HILLMAN CITY"
2024000002976,2,1,EAST,-122.32031302,47.61135552,"2024-01-04 04:41:13",16,132,16,"CAPITOL HILL"
2024000002978,1,2,WEST,-122.34232273,47.62757349,"2024-01-04 04:59:02",4394,7373,4394,"QUEEN ANNE"
2024000002981,2,2,NORTH,-122.31139762,47.73393647,"2024-01-04 05:13:04",74,533,74,LAKECITY
2024000002985,2,2,WEST,-122.33689051,47.61044025,"2024-01-04 05:22:43",52,325,52,"DOWNTOWN COMMERCIAL"
2024000002989,2,2,SOUTHWEST,-122.37679227,47.52017448,"2024-01-04 05:24:25",74,NULL,74,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2024000002995,2,2,WEST,-122.33097634,47.59828696,"2024-01-04 05:32:46",102,370,102,"PIONEER SQUARE"
2024000002999,3,1,NORTH,-122.34777183,47.73167697,"2024-01-04 05:42:43",35,418,35,BITTERLAKE
2024000003014,2,3,SOUTH,-122.25706231,47.51068632,"2024-01-04 06:27:10",4850,6662,4850,"RAINIER VIEW"
2024000003015,3,2,WEST,-122.33092674,47.59919974,"2024-01-04 06:29:32",361,527,361,"PIONEER SQUARE"
2024000003017,2,1,NORTH,-122.31308796,47.66399626,"2024-01-04 06:35:57",49,763,49,UNIVERSITY
2024000003018,2,3,SOUTHWEST,-122.38720622,47.54567982,"2024-01-04 06:39:56",795,1042,795,MORGAN
2024000003020,2,2,NORTH,-122.34773001,47.72822459,"2024-01-04 06:40:21",93,1479,93,BITTERLAKE
2024000003027,1,2,SOUTH,-122.29675151,47.57152594,"2024-01-04 06:53:37",466,NULL,466,"CLAREMONT/RAINIER VISTA"
2024000003029,1,3,WEST,-122.32206932,47.59666932,"2024-01-04 06:56:55",576,649,576,"CHINATOWN/INTERNATIONAL DISTRICT"
2024000003031,1,3,SOUTH,-122.319754,47.55208188,"2024-01-04 06:58:35",315,813,315,GEORGETOWN
2024000003032,2,3,WEST,-122.33622933,47.60971758,"2024-01-04 07:00:35",57,436,57,"DOWNTOWN COMMERCIAL"
2024000003040,1,2,NORTH,-122.29692454,47.68486175,"2024-01-04 07:10:34",16653,17902,16653,SANDPOINT
2024000003041,4,1,NORTH,-122.34081857,47.6987012,"2024-01-04 07:11:29",121,591,121,NORTHGATE
2024000003052,2,2,WEST,-122.33304038,47.60455383,"2024-01-04 07:38:08",136,NULL,136,"DOWNTOWN COMMERCIAL"
2024000003054,2,1,WEST,-122.34716363,47.61375921,"2024-01-04 07:39:27",13,365,13,BELLTOWN
2024000003056,1,3,NORTH,-122.35439477,47.67047295,"2024-01-04 07:42:47",33763,33774,33763,"PHINNEY RIDGE"
2024000003058,1,2,SOUTH,-122.28887327,47.57111653,"2024-01-04 07:46:00",9162,15480,9162,"MOUNT BAKER"
2024000003066,1,2,WEST,-122.33628183,47.61313012,"2024-01-04 07:54:05",6177,6545,6177,SLU/CASCADE
2024000003067,5,1,WEST,-122.34001342,47.60882096,"2024-01-04 07:55:08",21,NULL,21,"DOWNTOWN COMMERCIAL"
2024000003068,1,3,SOUTH,-122.29375105,47.53891249,"2024-01-04 07:55:16",131,NULL,131,"SOUTH BEACON HILL"
2024000003070,5,1,NORTH,-122.34355347,47.65733351,"2024-01-04 08:03:52",34,824,34,FREMONT
2024000003073,1,2,SOUTH,-122.29090434,47.53946715,"2024-01-04 08:06:58",15353,15785,15353,"NEW HOLLY"
